numberIndependentVariables,"""=""",9,,,,,,,,,,,,
velocity,elevator,aileron,rudder,p,q,r,alpha,beta,Cx,Cy,Cz,Cl,Cm,Cn
100,-20,-10,-30,-90,-30,30,5,-4,0.058627502,-0.008259027,0.023534004,2.70E-05,0.006450945,0.001199979
100,-20,-10,-30,-90,-30,30,5,-2,0.058756571,-0.008401552,0.023343015,3.79E-05,0.006384313,0.001223408
100,-20,-10,-30,-90,-30,30,5,0,0.058885586,-0.008544175,0.023153249,4.88E-05,0.006317696,0.001246855
100,-20,-10,-30,-90,-30,30,5,2,0.058877006,-0.008773196,0.023337461,6.16E-05,0.006343268,0.001279316
100,-20,-10,-30,-90,-30,30,5,4,0.05886822,-0.009002006,0.023522821,7.45E-05,0.006368839,0.00131175
100,-20,-10,-30,-90,-30,30,5,6,0.058859228,-0.009230605,0.023709334,8.74E-05,0.006394412,0.001344159
100,-20,-10,-30,-90,-30,30,5,8,0.058850029,-0.009458993,0.023897005,0.000100208,0.006419988,0.001376541
100,-20,-10,-30,-90,-30,30,10,-8,0.058209354,-0.007670572,0.024141825,-1.66E-06,0.006669071,0.001097841
100,-20,-10,-30,-90,-30,30,10,-6,0.058338514,-0.007812898,0.023948241,9.34E-06,0.006602354,0.001121234
100,-20,-10,-30,-90,-30,30,10,-4,0.05846762,-0.007955324,0.023755886,2.03E-05,0.006535653,0.001144645
100,-20,-10,-30,-90,-30,30,10,-2,0.058596674,-0.008097851,0.023564756,3.12E-05,0.006468968,0.001168074
100,-20,-10,-30,-90,-30,30,10,0,0.058725673,-0.008240477,0.023374847,4.21E-05,0.006402298,0.001191519
100,-20,-10,-30,-90,-30,30,10,2,0.058717084,-0.008469467,0.02355892,5.50E-05,0.006427817,0.001223979
100,-20,-10,-30,-90,-30,30,10,4,0.058708288,-0.008698246,0.023744141,6.78E-05,0.006453336,0.001256413
100,-20,-10,-30,-90,-30,30,10,6,0.058699286,-0.008926814,0.023930514,8.07E-05,0.006478856,0.00128882
100,-20,-10,-30,-90,-30,30,10,8,0.058690078,-0.009155171,0.024118043,9.35E-05,0.006504379,0.001321201
100,-20,-10,-30,-90,-30,30,15,-8,0.058056608,-0.007404499,0.024362338,-9.28E-06,0.006753055,0.001047397
100,-20,-10,-30,-90,-30,30,15,-6,0.058185754,-0.007546824,0.024168628,1.72E-06,0.006686291,0.00107079
100,-20,-10,-30,-90,-30,30,15,-4,0.058314847,-0.007689251,0.023976145,1.27E-05,0.006619542,0.0010942
100,-20,-10,-30,-90,-30,30,15,-2,0.058443887,-0.007831777,0.023784887,2.36E-05,0.006552809,0.001117628
100,-20,-10,-30,-90,-30,30,15,0,0.058572873,-0.007974404,0.023594851,3.45E-05,0.006486091,0.001141073
100,-20,-10,-30,-90,-30,30,15,2,0.058564276,-0.008203364,0.023778798,4.74E-05,0.006511563,0.001173532
100,-20,-10,-30,-90,-30,30,15,4,0.058555472,-0.008432113,0.023963893,6.02E-05,0.006537035,0.001205964
100,-20,-10,-30,-90,-30,30,15,6,0.058546462,-0.008660651,0.024150139,7.31E-05,0.006562507,0.00123837
100,-20,-10,-30,-90,-30,30,15,8,0.058537246,-0.008888978,0.024337541,8.59E-05,0.006587982,0.00127075
100,-20,-10,-30,-90,-30,30,20,-8,0.057911471,-0.007175742,0.024580823,-1.78E-05,0.006836052,0.001001806
100,-20,-10,-30,-90,-30,30,20,-6,0.058040606,-0.007318065,0.024387,-6.81E-06,0.006769246,0.001025198
100,-20,-10,-30,-90,-30,30,20,-4,0.058169688,-0.007460489,0.024194404,4.15E-06,0.006702455,0.001048608
100,-20,-10,-30,-90,-30,30,20,-2,0.058298716,-0.007603013,0.024003032,1.51E-05,0.006635679,0.001072035
100,-20,-10,-30,-90,-30,30,20,0,0.058427691,-0.007745638,0.023812882,2.60E-05,0.006568919,0.00109548
100,-20,-10,-30,-90,-30,30,20,2,0.058419087,-0.007974569,0.023996717,3.88E-05,0.006594348,0.001127937
100,-20,-10,-30,-90,-30,30,20,4,0.058410277,-0.008203289,0.024181698,5.17E-05,0.006619777,0.001160369
100,-20,-10,-30,-90,-30,30,20,6,0.058401261,-0.008431799,0.024367831,6.46E-05,0.006645207,0.001192773
100,-20,-10,-30,-90,-30,30,20,8,0.058392038,-0.008660098,0.02455512,7.74E-05,0.006670639,0.001225152
100,-20,-10,-30,-90,0,-30,-20,-8,0.064036448,-0.00189041,0.027854868,-0.000127176,0.007875332,0.000363801
100,-20,-10,-30,-90,0,-30,-20,-6,0.064145287,-0.002083334,0.027728957,-0.000118126,0.007834809,0.000391587
100,-20,-10,-30,-90,0,-30,-20,-4,0.064252681,-0.002276218,0.027603795,-0.000109101,0.007794144,0.000419365
100,-20,-10,-30,-90,0,-30,-20,-2,0.064358631,-0.002469062,0.027479379,-0.000100101,0.007753337,0.000447134
100,-20,-10,-30,-90,0,-30,-20,0,0.064463134,-0.002661867,0.027355705,-9.11E-05,0.007712386,0.000474897
100,-20,-10,-30,-90,0,-30,-20,2,0.064435922,-0.002831478,0.027598139,-8.04E-05,0.007761622,0.000500614
100,-20,-10,-30,-90,0,-30,-20,4,0.064407286,-0.003000752,0.027841203,-6.97E-05,0.007810688,0.000526282
100,-20,-10,-30,-90,0,-30,-20,6,0.064377228,-0.003169692,0.0280849,-5.90E-05,0.007859585,0.000551901
100,-20,-10,-30,-90,0,-30,-20,8,0.064345749,-0.003338296,0.028329233,-4.83E-05,0.007908313,0.000577472
100,-20,-10,-30,-90,0,-30,-15,-8,0.064144754,-0.001640329,0.027644694,-0.000134522,0.00779657,0.000316205
100,-20,-10,-30,-90,0,-30,-15,-6,0.064253618,-0.001833288,0.027518709,-0.000125471,0.007756018,0.000343994
100,-20,-10,-30,-90,0,-30,-15,-4,0.064361037,-0.002026206,0.027393472,-0.000116446,0.007715323,0.000371776
100,-20,-10,-30,-90,0,-30,-15,-2,0.064467011,-0.002219085,0.027268982,-0.000107446,0.007674486,0.00039955
100,-20,-10,-30,-90,0,-30,-15,0,0.06457154,-0.002411925,0.027145234,-9.85E-05,0.007633506,0.000427316
100,-20,-10,-30,-90,0,-30,-15,2,0.064544343,-0.002581544,0.027387602,-8.78E-05,0.007682715,0.000453036
100,-20,-10,-30,-90,0,-30,-15,4,0.064515723,-0.002750827,0.027630601,-7.71E-05,0.007731754,0.000478708
100,-20,-10,-30,-90,0,-30,-15,6,0.064485681,-0.002919774,0.027874232,-6.64E-05,0.007780623,0.00050433
100,-20,-10,-30,-90,0,-30,-15,8,0.064454217,-0.003088386,0.028118499,-5.57E-05,0.007829324,0.000529904
100,-20,-10,-30,-90,0,-30,-10,-8,0.064255989,-0.001352937,0.027433108,-0.00014096,0.007717202,0.000263751
100,-20,-10,-30,-90,0,-30,-10,-6,0.064364881,-0.001545933,0.027307035,-0.00013191,0.007676616,0.000291544
100,-20,-10,-30,-90,0,-30,-10,-4,0.064472328,-0.001738889,0.027181712,-0.000122884,0.007635887,0.00031933
100,-20,-10,-30,-90,0,-30,-10,-2,0.06457833,-0.001931805,0.027057135,-0.000113884,0.007595016,0.000347108
100,-20,-10,-30,-90,0,-30,-10,0,0.064682887,-0.002124682,0.026933301,-0.000104908,0.007554002,0.000374878
100,-20,-10,-30,-90,0,-30,-10,2,0.064655708,-0.002294309,0.027175591,-9.42E-05,0.007603179,0.000400602
100,-20,-10,-30,-90,0,-30,-10,4,0.064627106,-0.002463599,0.027418513,-8.35E-05,0.007652186,0.000426277
100,-20,-10,-30,-90,0,-30,-10,6,0.064597081,-0.002632554,0.027662067,-7.28E-05,0.007701023,0.000451902
100,-20,-10,-30,-90,0,-30,-10,8,0.064565636,-0.002801173,0.027906257,-6.21E-05,0.007749693,0.000477479
100,-20,-10,-30,-90,0,-30,-5,-8,0.06436962,-0.001027951,0.027220488,-0.000146484,0.007637388,0.000206404
100,-20,-10,-30,-90,0,-30,-5,-6,0.064478543,-0.001220987,0.027094315,-0.000137434,0.007596763,0.000234202
100,-20,-10,-30,-90,0,-30,-5,-4,0.064586022,-0.001413983,0.026968893,-0.000128408,0.007555995,0.000261992
100,-20,-10,-30,-90,0,-30,-5,-2,0.064692056,-0.001606939,0.026844216,-0.000119408,0.007515085,0.000289774
100,-20,-10,-30,-90,0,-30,-5,0,0.064796644,-0.001799855,0.026720282,-0.000110432,0.007474032,0.000317548
100,-20,-10,-30,-90,0,-30,-5,2,0.064769485,-0.001969488,0.026962484,-9.97E-05,0.007523172,0.000343275
100,-20,-10,-30,-90,0,-30,-5,4,0.064740902,-0.002138785,0.027205317,-8.90E-05,0.007572142,0.000368953
100,-20,-10,-30,-90,0,-30,-5,6,0.064710898,-0.002307746,0.027448782,-7.83E-05,0.007620943,0.000394583
100,-20,-10,-30,-90,0,-30,-5,8,0.064679472,-0.002476372,0.027692883,-6.76E-05,0.007669576,0.000420163
100,-20,-10,-30,-90,0,-30,0,-8,0.064481352,-0.000701234,0.027009249,-0.000151957,0.007558152,0.000148852
100,-20,-10,-30,-90,0,-30,0,-6,0.064590307,-0.000894311,0.026882978,-0.000142906,0.007517487,0.000176655
100,-20,-10,-30,-90,0,-30,0,-4,0.064697817,-0.001087346,0.026757456,-0.000133881,0.00747668,0.000204449
100,-20,-10,-30,-90,0,-30,0,-2,0.064803883,-0.001280342,0.02663268,-0.00012488,0.007435731,0.000232235
100,-20,-10,-30,-90,0,-30,0,0,0.064908503,-0.001473298,0.026508646,-0.000115905,0.007394639,0.000260014
100,-20,-10,-30,-90,0,-30,0,2,0.064881363,-0.001642938,0.02675076,-0.000105215,0.007443743,0.000285745
100,-20,-10,-30,-90,0,-30,0,4,0.0648528,-0.001812241,0.026993503,-9.45E-05,0.007492676,0.000311426
100,-20,-10,-30,-90,0,-30,0,6,0.064822816,-0.001981209,0.02723688,-8.38E-05,0.007541441,0.000337058
100,-20,-10,-30,-90,0,-30,0,8,0.06479141,-0.00214984,0.027480893,-7.31E-05,0.007590038,0.000362642
100,-20,-10,-30,-90,0,-30,5,-8,0.064440596,-0.000338486,0.027182114,-0.000156596,0.007621112,8.66E-05
100,-20,-10,-30,-90,0,-30,5,-6,0.064549585,-0.000531571,0.027055698,-0.000147544,0.007580393,0.000114385
100,-20,-10,-30,-90,0,-30,5,-4,0.06465713,-0.000724615,0.026930031,-0.000138518,0.007539531,0.000142179
100,-20,-10,-30,-90,0,-30,5,-2,0.064763229,-0.000917618,0.026805111,-0.000129517,0.007498528,0.000169966
100,-20,-10,-30,-90,0,-30,5,0,0.064867883,-0.001110582,0.026680934,-0.00012054,0.007457381,0.000197745
100,-20,-10,-30,-90,0,-30,5,2,0.064840765,-0.001280198,0.026922914,-0.000109849,0.007506433,0.000223475
100,-20,-10,-30,-90,0,-30,5,4,0.064812223,-0.001449476,0.027165525,-9.91E-05,0.007555315,0.000249155
100,-20,-10,-30,-90,0,-30,5,6,0.06478226,-0.001618418,0.027408769,-8.84E-05,0.007604028,0.000274787
100,-20,-10,-30,-90,0,-30,5,8,0.064750876,-0.001787025,0.027652648,-7.77E-05,0.007652573,0.00030037
100,-20,-10,-30,-90,0,-30,10,-8,0.064397931,2.28E-05,0.027356309,-0.000161252,0.007684633,2.45E-05
100,-20,-10,-30,-90,0,-30,10,-6,0.064506954,-0.000170342,0.027229748,-0.0001522,0.007643859,5.23E-05
100,-20,-10,-30,-90,0,-30,10,-4,0.064614532,-0.000363395,0.027103938,-0.000143173,0.007602944,8.01E-05
100,-20,-10,-30,-90,0,-30,10,-2,0.064720666,-0.000556406,0.026978873,-0.000134171,0.007561885,0.000107904
100,-20,-10,-30,-90,0,-30,10,0,0.064825353,-0.000749378,0.026854552,-0.000125193,0.007520684,0.000135683
100,-20,-10,-30,-90,0,-30,10,2,0.064798257,-0.000918968,0.027096399,-0.0001145,0.007569684,0.000161413
100,-20,-10,-30,-90,0,-30,10,4,0.064769738,-0.001088222,0.027338876,-0.000103796,0.007618515,0.000187093
100,-20,-10,-30,-90,0,-30,10,6,0.064739796,-0.001257139,0.027581987,-9.31E-05,0.007667176,0.000212724
100,-20,-10,-30,-90,0,-30,10,8,0.064708433,-0.001425719,0.027825734,-8.24E-05,0.007715669,0.000238306
100,-20,-10,-30,-90,0,-30,15,-8,0.064350226,0.000346551,0.02753344,-0.000166795,0.007749397,-3.26E-05
100,-20,-10,-30,-90,0,-30,15,-6,0.064459281,0.000153451,0.027406747,-0.000157742,0.007708573,-4.84E-06
100,-20,-10,-30,-90,0,-30,15,-4,0.06456689,-3.96E-05,0.027280804,-0.000148714,0.007667608,2.30E-05
100,-20,-10,-30,-90,0,-30,15,-2,0.064673054,-0.000232624,0.027155608,-0.000139711,0.007626499,5.07E-05
100,-20,-10,-30,-90,0,-30,15,0,0.064777772,-0.000425601,0.027031155,-0.000130733,0.007585248,7.85E-05
100,-20,-10,-30,-90,0,-30,15,2,0.064750695,-0.000595167,0.02727288,-0.000120038,0.007634202,0.00010425
100,-20,-10,-30,-90,0,-30,15,4,0.064722195,-0.000764396,0.027515235,-0.000109332,0.007682985,0.000129929
100,-20,-10,-30,-90,0,-30,15,6,0.064692273,-0.000933289,0.027758224,-9.86E-05,0.007731599,0.00015556
100,-20,-10,-30,-90,0,-30,15,8,0.064660929,-0.001101845,0.02800185,-8.79E-05,0.007780045,0.000181141
100,-20,-10,-30,-90,0,-30,20,-8,0.064298017,0.000633137,0.027713134,-0.000173224,0.007815247,-8.49E-05
100,-20,-10,-30,-90,0,-30,20,-6,0.064407099,0.000440034,0.027586322,-0.000164169,0.007774378,-5.71E-05
100,-20,-10,-30,-90,0,-30,20,-4,0.064514735,0.000246973,0.02746026,-0.000155141,0.007733367,-2.93E-05
100,-20,-10,-30,-90,0,-30,20,-2,0.064620926,5.40E-05,0.027334944,-0.000146137,0.007692214,-1.55E-06
100,-20,-10,-30,-90,0,-30,20,0,0.064725672,-0.000139027,0.027210372,-0.000137158,0.007650918,2.62E-05
100,-20,-10,-30,-90,0,-30,20,2,0.064698613,-0.00030857,0.027451987,-0.000126461,0.007699829,5.20E-05
100,-20,-10,-30,-90,0,-30,20,4,0.06467013,-0.000477776,0.027694232,-0.000115753,0.007748569,7.76E-05
100,-20,-10,-30,-90,0,-30,20,6,0.064640225,-0.000646645,0.027937111,-0.000105033,0.007797141,0.000103262
100,-20,-10,-30,-90,0,-30,20,8,0.064608898,-0.000815177,0.028180627,-9.43E-05,0.007845545,0.000128842
100,-20,-10,-30,-90,0,0,-20,-8,0.060887958,-0.001651391,0.024968647,-0.00012389,0.006845747,0.000317258
100,-20,-10,-30,-90,0,0,-20,-6,0.061008945,-0.001861804,0.024818221,-0.000114476,0.006796407,0.000348148
100,-20,-10,-30,-90,0,0,-20,-4,0.06112909,-0.002072213,0.024668839,-0.000105091,0.006747031,0.000379037
100,-20,-10,-30,-90,0,0,-20,-2,0.061248393,-0.002282618,0.024520498,-9.57E-05,0.006697619,0.000409925
100,-20,-10,-30,-90,0,0,-20,0,0.061366855,-0.002493019,0.024373193,-8.64E-05,0.00664817,0.000440813
100,-20,-10,-30,-90,0,0,-20,2,0.061339089,-0.002677369,0.024652732,-7.52E-05,0.006710727,0.000469277
100,-20,-10,-30,-90,0,0,-20,4,0.061310496,-0.002861401,0.024933176,-6.40E-05,0.006773212,0.000497695
100,-20,-10,-30,-90,0,0,-20,6,0.061281075,-0.003045115,0.025214529,-5.28E-05,0.006835627,0.000526068
100,-20,-10,-30,-90,0,0,-20,8,0.061250827,-0.00322851,0.025496795,-4.16E-05,0.006897973,0.000554395
100,-20,-10,-30,-90,0,0,-15,-8,0.060996805,-0.001399096,0.024758708,-0.000131354,0.006767035,0.000269288
100,-20,-10,-30,-90,0,0,-15,-6,0.0611178,-0.001609525,0.024608178,-0.00012194,0.006717655,0.00030018
100,-20,-10,-30,-90,0,0,-15,-4,0.061237954,-0.00181995,0.024458693,-0.000112554,0.00666824,0.00033107
100,-20,-10,-30,-90,0,0,-15,-2,0.061357266,-0.002030372,0.024310248,-0.000103197,0.006618788,0.00036196
100,-20,-10,-30,-90,0,0,-15,0,0.061475736,-0.00224079,0.02416284,-9.39E-05,0.006569299,0.000392849
100,-20,-10,-30,-90,0,0,-15,2,0.061447965,-0.002425179,0.024442287,-8.27E-05,0.00663182,0.000421321
100,-20,-10,-30,-90,0,0,-15,4,0.061419367,-0.002609251,0.024722639,-7.15E-05,0.006694269,0.000449747
100,-20,-10,-30,-90,0,0,-15,6,0.06138994,-0.002793004,0.0250039,-6.03E-05,0.006756647,0.000478128
100,-20,-10,-30,-90,0,0,-15,8,0.061359687,-0.002976439,0.025286073,-4.91E-05,0.006818957,0.000506463
100,-20,-10,-30,-90,0,0,-10,-8,0.061108577,-0.001109193,0.024547426,-0.000137918,0.006687742,0.00021642
100,-20,-10,-30,-90,0,0,-10,-6,0.061229582,-0.001319638,0.024396776,-0.000128504,0.006638317,0.000247312
100,-20,-10,-30,-90,0,0,-10,-4,0.061349746,-0.00153008,0.02424717,-0.000119118,0.006588855,0.000278204
100,-20,-10,-30,-90,0,0,-10,-2,0.061469068,-0.001740519,0.024098604,-0.00010976,0.006539358,0.000309095
100,-20,-10,-30,-90,0,0,-10,0,0.061587548,-0.001950953,0.023951076,-0.00010043,0.006489823,0.000339985
100,-20,-10,-30,-90,0,0,-10,2,0.061559771,-0.002135385,0.024230416,-8.92E-05,0.006552301,0.000368466
100,-20,-10,-30,-90,0,0,-10,4,0.061531167,-0.0023195,0.024510662,-7.80E-05,0.006614708,0.000396901
100,-20,-10,-30,-90,0,0,-10,6,0.061501735,-0.002503296,0.024791815,-6.68E-05,0.006677044,0.00042529
100,-20,-10,-30,-90,0,0,-10,8,0.061471476,-0.002686773,0.025073881,-5.56E-05,0.006739312,0.000453634
100,-20,-10,-30,-90,0,0,-5,-8,0.061222743,-0.000781398,0.024335177,-0.000143576,0.006608027,0.000158618
100,-20,-10,-30,-90,0,0,-5,-6,0.061343759,-0.000991861,0.02418439,-0.000134162,0.00655855,0.000189511
100,-20,-10,-30,-90,0,0,-5,-4,0.061463934,-0.00120232,0.024034647,-0.000124776,0.006509036,0.000220404
100,-20,-10,-30,-90,0,0,-5,-2,0.061583267,-0.001412775,0.023885945,-0.000115418,0.006459486,0.000251296
100,-20,-10,-30,-90,0,0,-5,0,0.061701759,-0.001623226,0.02373828,-0.000106087,0.006409899,0.000282187
100,-20,-10,-30,-90,0,0,-5,2,0.061673976,-0.001807704,0.024017498,-9.49E-05,0.006472329,0.000310677
100,-20,-10,-30,-90,0,0,-5,4,0.061645366,-0.001991864,0.024297621,-8.37E-05,0.006534687,0.000339121
100,-20,-10,-30,-90,0,0,-5,6,0.061615928,-0.002175706,0.024578653,-7.25E-05,0.006596976,0.00036752
100,-20,-10,-30,-90,0,0,-5,8,0.061585663,-0.00235923,0.024860597,-6.13E-05,0.006659195,0.000395873
100,-20,-10,-30,-90,0,0,0,-8,0.061335011,-0.000451872,0.024124308,-0.000149182,0.006528888,0.000100611
100,-20,-10,-30,-90,0,0,0,-6,0.061456039,-0.000662351,0.023973383,-0.000139768,0.006479358,0.000131505
100,-20,-10,-30,-90,0,0,0,-4,0.061576225,-0.000872827,0.023823503,-0.000130382,0.006429792,0.000162399
100,-20,-10,-30,-90,0,0,0,-2,0.06169557,-0.001083299,0.023674664,-0.000121024,0.00638019,0.000193292
100,-20,-10,-30,-90,0,0,0,0,0.061814072,-0.001293767,0.023526863,-0.000111693,0.006330551,0.000224184
100,-20,-10,-30,-90,0,0,0,2,0.061786284,-0.001478291,0.023805959,-0.000100505,0.006392933,0.000252683
100,-20,-10,-30,-90,0,0,0,4,0.061757667,-0.001662498,0.02408596,-8.93E-05,0.006455243,0.000281137
100,-20,-10,-30,-90,0,0,0,6,0.061728223,-0.001846386,0.02436687,-7.81E-05,0.006517484,0.000309545
100,-20,-10,-30,-90,0,0,0,8,0.061697952,-0.002029955,0.024648692,-6.69E-05,0.006579655,0.000337907
100,-20,-10,-30,-90,0,0,5,-8,0.061293654,-8.63E-05,0.024298144,-0.000153954,0.006592224,3.79E-05
100,-20,-10,-30,-90,0,0,5,-6,0.061414698,-0.000296741,0.024147037,-0.000144539,0.006542626,6.88E-05
100,-20,-10,-30,-90,0,0,5,-4,0.0615349,-0.000507201,0.023996974,-0.000135152,0.006492992,9.97E-05
100,-20,-10,-30,-90,0,0,5,-2,0.061654261,-0.000717658,0.023847952,-0.000125793,0.006443321,0.000130552
100,-20,-10,-30,-90,0,0,5,0,0.06177278,-0.000928112,0.023699967,-0.000116461,0.006393614,0.000161441
100,-20,-10,-30,-90,0,0,5,2,0.061744989,-0.00111265,0.023978896,-0.000105271,0.006455931,0.000189946
100,-20,-10,-30,-90,0,0,5,4,0.061716371,-0.001296871,0.024258729,-9.41E-05,0.006518178,0.000218404
100,-20,-10,-30,-90,0,0,5,6,0.061686926,-0.001480773,0.024539471,-8.29E-05,0.006580354,0.000246818
100,-20,-10,-30,-90,0,0,5,8,0.061656653,-0.001664357,0.024821125,-7.16E-05,0.006642462,0.000275185
100,-20,-10,-30,-90,0,0,10,-8,0.061250389,0.000277807,0.024473309,-0.000158743,0.006656121,-2.46E-05
100,-20,-10,-30,-90,0,0,10,-6,0.061371449,6.74E-05,0.024322018,-0.000149327,0.006606454,6.25E-06
100,-20,-10,-30,-90,0,0,10,-4,0.061491668,-0.000143088,0.024171772,-0.000139939,0.006556751,3.71E-05
100,-20,-10,-30,-90,0,0,10,-2,0.061611045,-0.00035353,0.024022567,-0.000130579,0.006507012,6.80E-05
100,-20,-10,-30,-90,0,0,10,0,0.061729579,-0.000563968,0.023874399,-0.000121247,0.006457236,9.89E-05
100,-20,-10,-30,-90,0,0,10,2,0.061701788,-0.000748521,0.02415316,-0.000110055,0.00651949,0.000127416
100,-20,-10,-30,-90,0,0,10,4,0.061673168,-0.000932756,0.024432826,-9.89E-05,0.006581673,0.00015588
100,-20,-10,-30,-90,0,0,10,6,0.061643721,-0.001116673,0.0247134,-8.76E-05,0.006643785,0.000184299
100,-20,-10,-30,-90,0,0,10,8,0.061613446,-0.001300271,0.024994886,-7.64E-05,0.006705828,0.000212672
100,-20,-10,-30,-90,0,0,15,-8,0.06120209,0.000604156,0.024651336,-0.000164412,0.006721234,-8.22E-05
100,-20,-10,-30,-90,0,0,15,-6,0.061323165,0.000393721,0.024499879,-0.000154995,0.006671505,-5.13E-05
100,-20,-10,-30,-90,0,0,15,-4,0.061443398,0.000183291,0.024349466,-0.000145606,0.00662174,-2.05E-05
100,-20,-10,-30,-90,0,0,15,-2,0.06156279,-2.71E-05,0.024200094,-0.000136245,0.006571939,1.04E-05
100,-20,-10,-30,-90,0,0,15,0,0.061681339,-0.000237559,0.02405176,-0.000126912,0.006522101,4.13E-05
100,-20,-10,-30,-90,0,0,15,2,0.061653546,-0.000422123,0.024330368,-0.000115717,0.006584297,6.98E-05
100,-20,-10,-30,-90,0,0,15,4,0.061624926,-0.000606369,0.024609881,-0.000104512,0.006646421,9.83E-05
100,-20,-10,-30,-90,0,0,15,6,0.061595477,-0.000790297,0.024890303,-9.33E-05,0.006708475,0.000126719
100,-20,-10,-30,-90,0,0,15,8,0.061565202,-0.000973906,0.025171636,-8.21E-05,0.00677046,0.000155097
100,-20,-10,-30,-90,0,0,20,-8,0.06114929,0.000892994,0.024831857,-0.000170958,0.006787408,-0.000134899
100,-20,-10,-30,-90,0,0,20,-6,0.061270378,0.000682575,0.02468025,-0.00016154,0.006737623,-0.000104016
100,-20,-10,-30,-90,0,0,20,-4,0.061390624,0.000472159,0.024529687,-0.00015215,0.006687802,-7.31E-05
100,-20,-10,-30,-90,0,0,20,-2,0.061510029,0.000261748,0.024380165,-0.000142788,0.006637945,-4.23E-05
100,-20,-10,-30,-90,0,0,20,0,0.061628592,5.13E-05,0.024231681,-0.000133454,0.006588051,-1.14E-05
100,-20,-10,-30,-90,0,0,20,2,0.061600799,-0.000133231,0.024510151,-0.000122257,0.006650195,1.71E-05
100,-20,-10,-30,-90,0,0,20,4,0.061572177,-0.000317485,0.024789527,-0.00011105,0.006712266,4.56E-05
100,-20,-10,-30,-90,0,0,20,6,0.061542728,-0.00050142,0.02506981,-9.98E-05,0.006774268,7.40E-05
100,-20,-10,-30,-90,0,0,20,8,0.061512453,-0.000685037,0.025351006,-8.86E-05,0.0068362,0.000102428
100,-20,-10,-30,-90,0,30,-20,-8,0.056826679,-0.001337392,0.025640544,-0.000115148,0.007087712,0.000264493
100,-20,-10,-30,-90,0,30,-20,-6,0.056931902,-0.001532392,0.025519125,-0.000104815,0.007048733,0.000292899
100,-20,-10,-30,-90,0,30,-20,-4,0.057036969,-0.001727441,0.025398906,-9.45E-05,0.007009773,0.000321314
100,-20,-10,-30,-90,0,30,-20,-2,0.05714188,-0.001922539,0.025279883,-8.42E-05,0.006970831,0.000349738
100,-20,-10,-30,-90,0,30,-20,0,0.057246634,-0.002117687,0.025162054,-7.40E-05,0.006931906,0.000378169
100,-20,-10,-30,-90,0,30,-20,2,0.057221886,-0.002289702,0.025408853,-6.20E-05,0.006982852,0.000404576
100,-20,-10,-30,-90,0,30,-20,4,0.057197002,-0.002461468,0.025656737,-5.01E-05,0.007033789,0.000430949
100,-20,-10,-30,-90,0,30,-20,6,0.057171982,-0.002632983,0.025905708,-3.81E-05,0.00708472,0.00045729
100,-20,-10,-30,-90,0,30,-20,8,0.057146826,-0.002804247,0.026155771,-2.61E-05,0.007135645,0.000483596
100,-20,-10,-30,-90,0,30,-15,-8,0.056935813,-0.001085636,0.025430779,-0.000122717,0.007009031,0.000216555
100,-20,-10,-30,-90,0,30,-15,-6,0.057041027,-0.001280678,0.025309293,-0.000112383,0.006970025,0.000244966
100,-20,-10,-30,-90,0,30,-15,-4,0.057146085,-0.001475769,0.025189006,-0.000102078,0.006931038,0.000273386
100,-20,-10,-30,-90,0,30,-15,-2,0.057250986,-0.00167091,0.025069915,-9.18E-05,0.006892068,0.000301815
100,-20,-10,-30,-90,0,30,-15,0,0.057355731,-0.0018661,0.024952017,-8.16E-05,0.006853116,0.000330251
100,-20,-10,-30,-90,0,30,-15,2,0.057330964,-0.002038133,0.025198757,-6.96E-05,0.006904037,0.000356663
100,-20,-10,-30,-90,0,30,-15,4,0.057306061,-0.002209916,0.02544658,-5.76E-05,0.006954949,0.000383041
100,-20,-10,-30,-90,0,30,-15,6,0.057281022,-0.002381449,0.025695491,-4.57E-05,0.007005855,0.000409385
100,-20,-10,-30,-90,0,30,-15,8,0.057255847,-0.00255273,0.025945495,-3.37E-05,0.007056754,0.000435697
100,-20,-10,-30,-90,0,30,-10,-8,0.057047835,-0.00079634,0.025219735,-0.000129392,0.006929792,0.00016373
100,-20,-10,-30,-90,0,30,-10,-6,0.057153038,-0.000991427,0.025098169,-0.000119058,0.006890755,0.000192147
100,-20,-10,-30,-90,0,30,-10,-4,0.057258086,-0.001186565,0.024977802,-0.000108753,0.006851735,0.000220572
100,-20,-10,-30,-90,0,30,-10,-2,0.057362976,-0.001381752,0.024858632,-9.85E-05,0.006812734,0.000249006
100,-20,-10,-30,-90,0,30,-10,0,0.05746771,-0.001576988,0.024740654,-8.82E-05,0.00677375,0.000277448
100,-20,-10,-30,-90,0,30,-10,2,0.057442922,-0.001749038,0.024987323,-7.63E-05,0.006824642,0.000303864
100,-20,-10,-30,-90,0,30,-10,4,0.057417998,-0.001920838,0.025235076,-6.43E-05,0.006875525,0.000330247
100,-20,-10,-30,-90,0,30,-10,6,0.057392937,-0.002092389,0.025483917,-5.23E-05,0.006926401,0.000356596
100,-20,-10,-30,-90,0,30,-10,8,0.05736774,-0.002263688,0.025733849,-4.03E-05,0.006977271,0.000382912
100,-20,-10,-30,-90,0,30,-5,-8,0.057162214,-0.000469219,0.02500779,-0.000135166,0.006850154,0.000105984
